country_name_short,party_id,party_name_short,insta_page_created,day,insta_posts_n_daily,insta_type_img_n_daily,insta_type_vid_n_daily,insta_type_car_n_daily
AUS,1253,ALP,2016-05-23,2021-07-01,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-07-02,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-07-03,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-07-05,3,2,1,0
AUS,1253,ALP,2016-05-23,2021-07-06,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-07-07,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-07-08,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-07-09,2,1,1,0
AUS,1253,ALP,2016-05-23,2021-07-10,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-07-11,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-07-12,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-07-13,3,2,0,1
AUS,1253,ALP,2016-05-23,2021-07-14,2,1,1,0
AUS,1253,ALP,2016-05-23,2021-07-15,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-07-16,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-07-17,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-07-18,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-07-19,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-07-20,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-07-21,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-07-22,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-07-23,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-07-24,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-07-25,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-07-26,3,1,1,1
AUS,1253,ALP,2016-05-23,2021-07-27,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-07-28,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-08-02,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-08-03,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-08-04,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-08-05,3,2,0,1
AUS,1253,ALP,2016-05-23,2021-08-06,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-08-07,1,0,1,0
AUS,1253,ALP,2016-05-23,2021-08-09,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-08-10,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-08-11,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-08-12,4,3,1,0
AUS,1253,ALP,2016-05-23,2021-08-13,2,1,1,0
AUS,1253,ALP,2016-05-23,2021-08-15,3,1,2,0
AUS,1253,ALP,2016-05-23,2021-08-16,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-08-17,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-08-18,3,2,1,0
AUS,1253,ALP,2016-05-23,2021-08-19,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-08-20,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-08-21,5,4,1,0
AUS,1253,ALP,2016-05-23,2021-08-22,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-08-23,4,3,1,0
AUS,1253,ALP,2016-05-23,2021-08-24,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-08-25,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-08-26,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-08-27,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-08-28,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-08-29,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-08-30,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-08-31,4,3,1,0
AUS,1253,ALP,2016-05-23,2021-09-01,3,2,0,1
AUS,1253,ALP,2016-05-23,2021-09-02,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-09-03,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-09-04,1,0,0,1
AUS,1253,ALP,2016-05-23,2021-09-06,5,3,2,0
AUS,1253,ALP,2016-05-23,2021-09-07,2,1,0,1
AUS,1253,ALP,2016-05-23,2021-09-08,2,1,1,0
AUS,1253,ALP,2016-05-23,2021-09-09,2,1,0,1
AUS,1253,ALP,2016-05-23,2021-09-11,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-09-13,2,1,1,0
AUS,1253,ALP,2016-05-23,2021-09-14,3,2,1,0
AUS,1253,ALP,2016-05-23,2021-09-15,4,3,0,1
AUS,1253,ALP,2016-05-23,2021-09-16,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-09-17,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-09-18,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-09-20,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-09-21,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-09-22,4,3,1,0
AUS,1253,ALP,2016-05-23,2021-09-23,6,5,1,0
AUS,1253,ALP,2016-05-23,2021-09-24,5,4,1,0
AUS,1253,ALP,2016-05-23,2021-09-27,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-09-28,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-09-29,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-09-30,1,0,1,0
AUS,1253,ALP,2016-05-23,2021-10-05,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-10-06,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-10-07,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-10-08,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-10-10,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-10-11,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-10-14,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-15,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-17,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-18,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-19,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-10-20,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-21,2,1,1,0
AUS,1253,ALP,2016-05-23,2021-10-22,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-25,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-10-26,3,2,0,1
AUS,1253,ALP,2016-05-23,2021-10-27,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-28,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-10-29,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-30,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-10-31,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-01,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-02,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-11-03,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-11-04,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-11-05,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-06,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-11-09,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-10,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-11-12,3,2,1,0
AUS,1253,ALP,2016-05-23,2021-11-13,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-14,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-11-15,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-11-16,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-17,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-18,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-11-19,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-21,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-11-22,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-23,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-24,4,1,1,2
AUS,1253,ALP,2016-05-23,2021-11-25,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-11-26,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-27,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-11-28,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-29,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-11-30,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-12-01,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-12-02,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-12-03,2,1,0,1
AUS,1253,ALP,2016-05-23,2021-12-04,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-12-05,3,2,0,1
AUS,1253,ALP,2016-05-23,2021-12-07,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-12-08,4,4,0,0
AUS,1253,ALP,2016-05-23,2021-12-09,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-12-10,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-12-11,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-12-12,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-12-13,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-12-14,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-12-15,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-12-16,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-12-17,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-12-18,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-12-20,1,0,1,0
AUS,1253,ALP,2016-05-23,2021-12-21,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-12-24,2,2,0,0
AUS,1253,ALP,2016-05-23,2021-12-25,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-12-26,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-12-27,1,1,0,0
AUS,1253,ALP,2016-05-23,2021-12-28,3,2,1,0
AUS,1253,ALP,2016-05-23,2021-12-29,3,2,1,0
AUS,1253,ALP,2016-05-23,2021-12-30,3,3,0,0
AUS,1253,ALP,2016-05-23,2021-12-31,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-01-01,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-02,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-01-03,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-01-04,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-05,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-01-06,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-01-07,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-08,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-09,2,1,1,0
AUS,1253,ALP,2016-05-23,2022-01-10,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-01-11,3,1,1,1
AUS,1253,ALP,2016-05-23,2022-01-12,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-01-13,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-14,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-17,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-01-18,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-19,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-01-20,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-01-21,1,0,1,0
AUS,1253,ALP,2016-05-23,2022-01-22,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-01-23,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-24,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-25,1,0,0,1
AUS,1253,ALP,2016-05-23,2022-01-26,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-27,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-28,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-01-29,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-01-30,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-01-31,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-01,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-02,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-03,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-04,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-02-05,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-02-06,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-02-07,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-08,2,1,1,0
AUS,1253,ALP,2016-05-23,2022-02-09,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-10,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-11,1,0,0,1
AUS,1253,ALP,2016-05-23,2022-02-13,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-02-14,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-02-15,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-02-16,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-17,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-18,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-02-19,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-02-20,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-21,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-02-22,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-23,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-02-24,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-03-01,2,0,0,2
AUS,1253,ALP,2016-05-23,2022-03-02,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-03-03,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-03-04,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-03-05,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-03-07,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-03-08,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-03-09,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-03-10,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-03-11,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-03-12,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-03-13,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-03-14,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-03-15,3,2,1,0
AUS,1253,ALP,2016-05-23,2022-03-16,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-03-17,3,2,1,0
AUS,1253,ALP,2016-05-23,2022-03-18,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-03-19,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-03-20,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-03-21,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-03-22,4,3,1,0
AUS,1253,ALP,2016-05-23,2022-03-23,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-03-24,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-03-25,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-03-26,4,3,0,1
AUS,1253,ALP,2016-05-23,2022-03-27,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-03-28,2,1,1,0
AUS,1253,ALP,2016-05-23,2022-03-29,6,4,1,1
AUS,1253,ALP,2016-05-23,2022-03-30,5,4,1,0
AUS,1253,ALP,2016-05-23,2022-03-31,7,6,0,1
AUS,1253,ALP,2016-05-23,2022-04-01,6,5,1,0
AUS,1253,ALP,2016-05-23,2022-04-02,5,4,0,1
AUS,1253,ALP,2016-05-23,2022-04-03,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-04-04,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-04-05,5,4,1,0
AUS,1253,ALP,2016-05-23,2022-04-06,7,4,2,1
AUS,1253,ALP,2016-05-23,2022-04-07,4,3,1,0
AUS,1253,ALP,2016-05-23,2022-04-08,8,7,0,1
AUS,1253,ALP,2016-05-23,2022-04-09,4,3,1,0
AUS,1253,ALP,2016-05-23,2022-04-10,3,1,1,1
AUS,1253,ALP,2016-05-23,2022-04-11,9,6,1,2
AUS,1253,ALP,2016-05-23,2022-04-12,9,6,2,1
AUS,1253,ALP,2016-05-23,2022-04-13,8,6,2,0
AUS,1253,ALP,2016-05-23,2022-04-14,5,2,2,1
AUS,1253,ALP,2016-05-23,2022-04-15,4,3,1,0
AUS,1253,ALP,2016-05-23,2022-04-16,9,7,2,0
AUS,1253,ALP,2016-05-23,2022-04-17,5,4,1,0
AUS,1253,ALP,2016-05-23,2022-04-18,13,10,3,0
AUS,1253,ALP,2016-05-23,2022-04-19,13,10,2,1
AUS,1253,ALP,2016-05-23,2022-04-20,18,14,4,0
AUS,1253,ALP,2016-05-23,2022-04-21,7,6,1,0
AUS,1253,ALP,2016-05-23,2022-04-22,7,3,4,0
AUS,1253,ALP,2016-05-23,2022-04-23,9,7,2,0
AUS,1253,ALP,2016-05-23,2022-04-24,9,5,1,3
AUS,1253,ALP,2016-05-23,2022-04-25,4,3,1,0
AUS,1253,ALP,2016-05-23,2022-04-26,13,11,1,1
AUS,1253,ALP,2016-05-23,2022-04-27,15,13,1,1
AUS,1253,ALP,2016-05-23,2022-04-28,11,9,2,0
AUS,1253,ALP,2016-05-23,2022-04-29,11,10,0,1
AUS,1253,ALP,2016-05-23,2022-04-30,12,11,1,0
AUS,1253,ALP,2016-05-23,2022-05-01,13,11,1,1
AUS,1253,ALP,2016-05-23,2022-05-02,16,12,2,2
AUS,1253,ALP,2016-05-23,2022-05-03,17,14,2,1
AUS,1253,ALP,2016-05-23,2022-05-04,14,12,2,0
AUS,1253,ALP,2016-05-23,2022-05-05,11,9,2,0
AUS,1253,ALP,2016-05-23,2022-05-06,12,9,2,1
AUS,1253,ALP,2016-05-23,2022-05-07,7,5,2,0
AUS,1253,ALP,2016-05-23,2022-05-08,14,11,3,0
AUS,1253,ALP,2016-05-23,2022-05-09,10,9,1,0
AUS,1253,ALP,2016-05-23,2022-05-10,6,5,1,0
AUS,1253,ALP,2016-05-23,2022-05-11,9,8,0,1
AUS,1253,ALP,2016-05-23,2022-05-12,12,9,2,1
AUS,1253,ALP,2016-05-23,2022-05-13,14,10,3,1
AUS,1253,ALP,2016-05-23,2022-05-14,15,10,4,1
AUS,1253,ALP,2016-05-23,2022-05-15,12,9,2,1
AUS,1253,ALP,2016-05-23,2022-05-16,12,9,1,2
AUS,1253,ALP,2016-05-23,2022-05-17,10,9,0,1
AUS,1253,ALP,2016-05-23,2022-05-18,15,12,1,2
AUS,1253,ALP,2016-05-23,2022-05-19,14,10,2,2
AUS,1253,ALP,2016-05-23,2022-05-20,13,6,3,4
AUS,1253,ALP,2016-05-23,2022-05-21,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-05-23,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-06,1,0,0,1
AUS,1253,ALP,2016-05-23,2022-06-07,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-08,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-06-09,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-10,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-11,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-12,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-13,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-14,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-06-15,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-06-16,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-06-17,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-06-18,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-19,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-20,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-06-21,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-22,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-23,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-24,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-06-25,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-26,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-06-27,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-06-28,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-06-29,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-06-30,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-01,2,1,0,1
AUS,1253,ALP,2016-05-23,2022-07-02,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-07-03,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-04,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-05,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-07-06,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-07,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-07-08,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-09,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-07-10,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-11,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-07-12,2,1,0,1
AUS,1253,ALP,2016-05-23,2022-07-13,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-07-14,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-07-15,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-16,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-17,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-18,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-19,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-07-20,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-07-21,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-07-22,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-23,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-07-24,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-07-25,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-26,4,3,0,1
AUS,1253,ALP,2016-05-23,2022-07-27,2,1,0,1
AUS,1253,ALP,2016-05-23,2022-07-28,4,3,0,1
AUS,1253,ALP,2016-05-23,2022-07-29,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-30,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-07-31,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-01,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-02,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-08-03,5,5,0,0
AUS,1253,ALP,2016-05-23,2022-08-04,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-05,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-08-06,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-08-07,5,5,0,0
AUS,1253,ALP,2016-05-23,2022-08-08,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-09,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-08-10,4,2,0,2
AUS,1253,ALP,2016-05-23,2022-08-11,5,5,0,0
AUS,1253,ALP,2016-05-23,2022-08-12,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-08-13,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-14,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-08-15,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-08-16,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-17,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-08-18,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-08-19,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-21,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-08-22,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-08-24,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-08-25,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-08-26,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-08-27,1,0,0,1
AUS,1253,ALP,2016-05-23,2022-08-28,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-29,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-08-30,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-08-31,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-09-01,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-09-02,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-09-03,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-09-05,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-09-06,2,1,0,1
AUS,1253,ALP,2016-05-23,2022-09-07,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-09-08,4,2,0,2
AUS,1253,ALP,2016-05-23,2022-09-11,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-14,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-15,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-16,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-17,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-18,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-19,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-20,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-21,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-22,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-09-23,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-09-24,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-09-25,2,1,0,1
AUS,1253,ALP,2016-05-23,2022-09-26,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-09-27,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-09-28,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-09-29,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-09-30,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-10-01,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-10-02,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-03,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-10-04,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-10-05,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-10-06,1,1,0,0
AUS,1253,ALP,2016-05-23,2022-10-07,2,1,0,1
AUS,1253,ALP,2016-05-23,2022-10-08,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-09,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-10,4,3,0,1
AUS,1253,ALP,2016-05-23,2022-10-11,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-12,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-13,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-10-14,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-15,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-16,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-10-17,3,1,0,2
AUS,1253,ALP,2016-05-23,2022-10-18,2,1,0,1
AUS,1253,ALP,2016-05-23,2022-10-19,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-20,4,4,0,0
AUS,1253,ALP,2016-05-23,2022-10-21,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-10-22,2,2,0,0
AUS,1253,ALP,2016-05-23,2022-10-23,3,3,0,0
AUS,1253,ALP,2016-05-23,2022-10-24,3,2,0,1
AUS,1253,ALP,2016-05-23,2022-10-25,7,6,0,1
